design,seed,n,d,phi,dispersion,fit_end,val_end,test_end,ar_model,method,generating_coordinate,q_total,q_cov,n_active_mean,n_active_diag,n_active_offdiag,reference_condition,mean_dispersion,spectral_shell_low,spectral_shell_high,generator_transport_clip_rate,generator_shell_clip_rate,ridge,val_w2_mean,test_w2_mean,test_w2_median,test_w2_q90,test_mean_component,test_cov_component,n_test_pairs,min_pred_eig,w2_ratio_to_persistence,cov_ratio_to_persistence,mean_ratio_to_persistence
Log-Euclidean mechanism,9,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.0001,0.092061104110263,0.07974057831394456,0.07275976763152445,0.12591198537626183,0.0016240784034751952,0.07811649991046936,112,0.2531519491127293,0.9733181007417921,0.972493588250417,1.0146973695543149
Log-Euclidean mechanism,10,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.08376329886219365,0.08884014740807834,,,0.0014913203107116205,0.08734882709736672,112,0.2623317691754518,1.0,1.0,1.0
Log-Euclidean mechanism,10,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08156012742772545,0.08409457206773295,0.07923142376281406,0.14069306019176317,0.0021025771482756613,0.08199199491945729,112,0.2660031500625373,0.9465829866473874,0.9386731069446619,1.4098762909440725
Log-Euclidean mechanism,10,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.0817746963791755,0.08380514852276025,0.07936739940183468,0.13640438550206369,0.0020229528233244353,0.0817821956994358,112,0.2739072565813004,0.9433251853782915,0.9362712519113067,1.3564844579627118
Log-Euclidean mechanism,10,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08078066644438495,0.08308294153387018,0.07721231636472589,0.1391145508948234,0.0020813735222572037,0.08100156801161298,112,0.2764452260260594,0.9351958991269678,0.927334352427211,1.3956582682522607
Log-Euclidean mechanism,10,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.0001,0.08137437631355982,0.08387206783120105,0.07957392535203647,0.13993606407017073,0.0015473268621263776,0.08232474096907468,112,0.2711872609971903,0.9440784406394902,0.9424825003924581,1.0375550114971828
Log-Euclidean mechanism,11,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.08021208292501453,0.08213936582199688,,,0.0015963042587668803,0.08054306156323,112,0.263380833881641,1.0,1.0,1.0
Log-Euclidean mechanism,11,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08419130451663638,0.07492698375290723,0.06828014981322961,0.12373463021037322,0.0023022996372268896,0.07262468411568035,112,0.29712287167628,0.9121933558055524,0.9016876526187999,1.4422686806620308
Log-Euclidean mechanism,11,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08305559079423361,0.07409477258777313,0.0683980972059654,0.12352046892953181,0.0022869142238812934,0.07180785836389184,112,0.3071073413639741,0.9020616588195107,0.8915461738131145,1.4326305347627766
Log-Euclidean mechanism,11,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08191267662096366,0.07292957497993298,0.06655277953769531,0.12062969333362387,0.002272481706837837,0.07065709327309515,112,0.3093928497153941,0.8878760415313857,0.877258598093221,1.4235893278849567
Log-Euclidean mechanism,11,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08434838049072263,0.07407532901451916,0.0674483913619396,0.11946316119201159,0.002215759699806003,0.07185956931471316,112,0.314167772943756,0.9018249443883802,0.8921882024350427,1.3880559972430582
Log-Euclidean mechanism,12,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.08702629427632133,0.08031538259757068,,,0.0017433532367685755,0.0785720293608021,112,0.24909804469138322,1.0,1.0,1.0
Log-Euclidean mechanism,12,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08219705151144036,0.08039156666133099,0.07557860002484909,0.1243458621395821,0.002144914760800144,0.07824665190053084,112,0.3030712928491635,1.0009485613004179,0.9958588639886451,1.2303385886246958
Log-Euclidean mechanism,12,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.0813473457149405,0.07980297246002731,0.07314232661171112,0.12185549812539288,0.002098567901671109,0.07770440455835621,112,0.2990886792484007,0.9936200249445257,0.9889575869491449,1.2037536957002175
Log-Euclidean mechanism,12,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08152779210486932,0.07916843657561998,0.07378971123950978,0.12086847782007613,0.0021397615517395104,0.07702867502388047,112,0.29792339903896586,0.9857194725984485,0.9803574586341082,1.2273826707120497
Log-Euclidean mechanism,12,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.0001,0.0815682005329485,0.07977100270067747,0.07490864146475136,0.12245493060855422,0.0016575863580098014,0.07811341634266765,112,0.2941310630384333,0.9932219721890526,0.9941631516728618,0.9508034992852344
Log-Euclidean mechanism,13,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.09193989835862604,0.08854681351227156,,,0.001552717177275713,0.08699409633499584,112,0.21276579700945367,1.0,1.0,1.0
Log-Euclidean mechanism,13,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09227054604406745,0.08944609606476685,0.08305587874763233,0.1402231235820901,0.002189333877998706,0.08725676218676814,112,0.27371454222927655,1.0101560125861633,1.0030193526094096,1.4100017118635575
Log-Euclidean mechanism,13,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09156186562230272,0.09053588817367267,0.08415659445850696,0.1380019787233709,0.002158994451728896,0.0883768937219438,112,0.28391661350559333,1.0224635374498874,1.0158953014653211,1.3904621416740646
Log-Euclidean mechanism,13,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08831546333086346,0.08795949176349128,0.08188280060504145,0.13848128039845314,0.0021457833897444638,0.08581370837374683,112,0.2760050580181934,0.993367104636703,0.9864314015435761,1.3819537911658208
Log-Euclidean mechanism,13,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.0001,0.0919284847983632,0.08867257794374359,0.0842090336816615,0.13365118129921555,0.0016132117460492654,0.08705936619769432,112,0.276943533441579,1.0014203157232144,1.0007502792194902,1.0389604556830445
Log-Euclidean mechanism,14,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.08426750798486612,0.08884938243109272,,,0.0015602621083826318,0.08728912032271009,112,0.23691963605898178,1.0,1.0,1.0
Log-Euclidean mechanism,14,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08545907824663326,0.08881923977959048,0.08417570515019744,0.12951075114548063,0.0024964136455115247,0.08632282613407896,112,0.30335205858512715,0.9996607443892408,0.9889299584523396,1.599996328885605
Log-Euclidean mechanism,14,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08560273202438054,0.0889134132576924,0.08522038434989546,0.12660908899896964,0.0023577970877547735,0.08655561616993764,112,0.30517429582312444,1.0007206670980449,0.9915968433401474,1.511154488138449
Log-Euclidean mechanism,14,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08429599563506629,0.08721395865772706,0.08379067820812516,0.12830583246175037,0.00244224589910452,0.08477171275862254,112,0.3009917121171709,0.9815933017358448,0.9711601221918535,1.5652792476234347
Log-Euclidean mechanism,14,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08595549169763758,0.09008045312112266,0.0881680983559188,0.13269603173641972,0.0023123756974684417,0.08776807742365422,112,0.3114848355575391,1.0138557033976539,1.005487019449542,1.4820431035561397
Log-Euclidean mechanism,15,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.1039687999384723,0.08785911447235786,,,0.0016693578946661207,0.08618975657769175,112,0.21129633850340193,1.0,1.0,1.0
Log-Euclidean mechanism,15,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.10003387135081242,0.08997660956789548,0.08748750225569157,0.1356712376324775,0.002228558236346307,0.08774805133154917,112,0.2808900812648433,1.0241010293383257,1.018079813840207,1.3349793016026854
Log-Euclidean mechanism,15,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.10108012059093975,0.08918846415641292,0.08709750501483991,0.13198756537205486,0.0022372309573180627,0.08695123319909485,112,0.2689111523272859,1.0151304698668833,1.0088348853928681,1.340174545234663
Log-Euclidean mechanism,15,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.10007243380866584,0.08699425590352074,0.08517866731324844,0.12993810702674108,0.002273696173624787,0.08472055972989594,112,0.2654307766306525,0.9901563022341954,0.9829539274023651,1.3620184029378173
Log-Euclidean mechanism,15,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.10277657924817943,0.09122852133879834,0.08632480058007617,0.13617582911207265,0.0021252592962798813,0.08910326204251848,112,0.2828558437289467,1.0383501118429843,1.033803384305889,1.2730998565798517
Log-Euclidean mechanism,16,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.0985542565389917,0.09950783499680416,,,0.0015280091630467077,0.09797982583375744,112,0.2497413067160635,1.0,1.0,1.0
Log-Euclidean mechanism,16,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09934656235111403,0.09157422236701904,0.08674816716955962,0.13771274021963315,0.0025035871904212953,0.08907063517659773,112,0.2921093040705186,0.9202714778184058,0.9090711727506441,1.6384634666911133
Log-Euclidean mechanism,16,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09930527073043013,0.09178515269576604,0.08589440300601914,0.1416292965177159,0.0024074778510995974,0.08937767484466644,112,0.2810355024679953,0.9223912137040652,0.912204875688529,1.575565061599049
Log-Euclidean mechanism,16,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09855807098343926,0.09085273325539782,0.08563266302856751,0.13807109167599577,0.0024001916958534156,0.0884525415595444,112,0.28517296475299886,0.9130209019050177,0.9027627963905753,1.570796663985743
Log-Euclidean mechanism,16,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.0001,0.09881726242785907,0.09096784734750983,0.08698623388821099,0.13866928658941083,0.0017248981035216456,0.08924294924398819,112,0.28544146171823354,0.9141777363604725,0.9108298415982783,1.1288532459336564
Log-Euclidean mechanism,17,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.09361225735517784,0.0828114000045831,,,0.0015550818578313017,0.0812563181467518,112,0.21643354285037822,1.0,1.0,1.0
Log-Euclidean mechanism,17,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08999291387052676,0.07823400701751067,0.07449400817897728,0.11800120900161348,0.0019449863854044196,0.07628902063210623,112,0.28004411905845467,0.9447250863188027,0.938868784262727,1.2507292626491535
Log-Euclidean mechanism,17,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09036186250349368,0.07778322416438363,0.07518904909871564,0.121408498777177,0.0019198119175572925,0.07586341224682634,112,0.2818764726683746,0.9392815984282212,0.9336309345177851,1.2345407464496043
Log-Euclidean mechanism,17,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08858548756614971,0.07713605118392819,0.07206351342290654,0.1190867724036197,0.0019474929797555103,0.07518855820417268,112,0.2772537214252672,0.9314665756122851,0.9253256844394484,1.2523411355794867
Log-Euclidean mechanism,17,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09030609895784512,0.08009046460542556,0.07604950650673863,0.12388800189128446,0.0018925315464750577,0.0781979330589505,112,0.2923503646498804,0.967142985156549,0.9623612642369821,1.2169980229300337
Log-Euclidean mechanism,18,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.08826505253662577,0.08987443720356504,,,0.0015161502335009366,0.08835828697006412,112,0.2394413086171963,1.0,1.0,1.0
Log-Euclidean mechanism,18,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.01,0.08570889966400977,0.0930920865023258,0.08571122137330875,0.1509987819359922,0.002350960704514648,0.09074112579781114,112,0.3050973605449753,1.03580160720754,1.026967915624647,1.550611972723873
Log-Euclidean mechanism,18,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08653384333646247,0.08859871449407339,0.07905180957024249,0.14357565501428393,0.001979565068087935,0.08661914942598545,112,0.2887889165121025,0.9858054998819948,0.9803172107142831,1.3056523188450322
Log-Euclidean mechanism,18,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08490580115196651,0.08641325089069452,0.07784623500141329,0.14473478433458736,0.001979799467806756,0.08443345142288776,112,0.28077765478725586,0.961488645486247,0.9555804477229611,1.305806920752971
Log-Euclidean mechanism,18,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08551320576738974,0.08935677044190381,0.08059106183549689,0.14345617698825658,0.0018583717422411457,0.08749839869966267,112,0.292353703024121,0.9942401112288612,0.9902681649917818,1.225717413207784
Log-Euclidean mechanism,19,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.09022239861073827,0.08189623811283396,,,0.0015024893411263187,0.08039374877170766,112,0.2424988856861963,1.0,1.0,1.0
Log-Euclidean mechanism,19,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09025859586804852,0.08088718554729837,0.07694427906535246,0.11743587228725397,0.0022365348107800764,0.07865065073651831,112,0.28760121741837474,0.987678889912558,0.9783179903683906,1.4885528632792107
Log-Euclidean mechanism,19,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09214491346508333,0.08067046191969217,0.07634502908043578,0.11722542073610907,0.0022312304768582094,0.07843923144283396,112,0.27861411595069524,0.9850325702207108,0.9756881926923958,1.4850224995177674
Log-Euclidean mechanism,19,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09071227078063249,0.07927534787980406,0.07429295466452412,0.11585239040750932,0.0022199436455279434,0.07705540423427612,112,0.2833505943366184,0.9679974282894542,0.9584750731439162,1.477510412063087
Log-Euclidean mechanism,19,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09176599798990416,0.08273332636730717,0.0772394056970812,0.12014493460732906,0.002160699610727183,0.08057262675657997,112,0.293287952864646,1.0102213273010159,1.0022250235572454,1.4380798263150718
Log-Euclidean mechanism,20,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.10471224923792687,0.09204654214925549,,,0.0015454519577633337,0.09050109019149215,112,0.25096323677116406,1.0,1.0,1.0
Log-Euclidean mechanism,20,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.01,0.099813322547574,0.10267073387660822,0.09059779370527056,0.1675594100523283,0.0030256386907962724,0.09964509518581195,112,0.2909143733571289,1.1154219537125616,1.101037512089323,1.9577694897582902
Log-Euclidean mechanism,20,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09958427237340156,0.09863114936888426,0.08893089761728257,0.16501700715919845,0.0022418006382308323,0.0963893487306534,112,0.28338016885893413,1.0715356282363293,1.0650628464994425,1.450579312394346
Log-Euclidean mechanism,20,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09910129518921809,0.0972497551332159,0.08640493069083027,0.16009918455899302,0.0021690243666090273,0.09508073076660688,112,0.28467303200156646,1.0565280657205274,1.0506031536794156,1.4034887048499154
Log-Euclidean mechanism,20,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09939300590143951,0.10079804152323805,0.08873478817311067,0.1725196089903063,0.0020755117029761325,0.09872252982026193,112,0.2921404429542085,1.0950768944670601,1.090843542452074,1.342980409420123
Log-Euclidean mechanism,21,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.08234466947424637,0.08330937864310649,,,0.00167762312385754,0.08163175551924895,112,0.22699994910517496,1.0,1.0,1.0
Log-Euclidean mechanism,21,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09215644487956716,0.08001207888082026,0.07437765047556877,0.11838620298772279,0.0031401827184979066,0.07687189616232236,112,0.2914573180958586,0.9604210256277183,0.941691081777554,1.8718046227673266
Log-Euclidean mechanism,21,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.0932156923182738,0.08003558963810457,0.07154561607367865,0.11886067714634578,0.0030267316116867446,0.07700885802641784,112,0.27955472556645017,0.960703235838228,0.9433688830599628,1.8041785241532997
Log-Euclidean mechanism,21,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.0908979037618215,0.07839052794229537,0.071528275339102,0.11521646679141329,0.0030602104019270796,0.0753303175403683,112,0.27524754831135967,0.9409568192570101,0.9228065360251286,1.8241346095006175
Log-Euclidean mechanism,21,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.0001,0.09358204600113632,0.07869702972078782,0.07196789271334429,0.11694393042903539,0.0019899464446224784,0.07670708327616534,112,0.276419218720684,0.9446358981732687,0.9396721017236684,1.1861701334008676
Log-Euclidean mechanism,22,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.09240138077718882,0.08419108937456188,,,0.0016334395221663594,0.08255764985239554,112,0.23909865718697035,1.0,1.0,1.0
Log-Euclidean mechanism,22,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09848051082416368,0.0819490741446236,0.07342636861749899,0.13519656647203487,0.0023648531049997993,0.07958422103962379,112,0.3011218535383177,0.9733699225583878,0.9639836063879249,1.4477751229279663
Log-Euclidean mechanism,22,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09756065183428184,0.08071205265962657,0.07215446308001208,0.13219932275458543,0.0023185882089292115,0.07839346445069736,112,0.3033183078167176,0.9586769010737318,0.9495602720142433,1.4194515177728584
Log-Euclidean mechanism,22,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09731060560002866,0.07969416272081574,0.07095553297385285,0.129206267868159,0.002339600725906019,0.07735456199490973,112,0.2981960999954622,0.9465866674590758,0.9369763084730683,1.432315487752561
Log-Euclidean mechanism,22,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.0001,0.09903364303419937,0.08081220132034503,0.07298956644847941,0.1314482191552903,0.0017011231877590227,0.07911107813258601,112,0.3005446411565262,0.9598664409818437,0.9582525456336071,1.041436285013416
Log-Euclidean mechanism,23,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.08026299983034149,0.08666057219490433,,,0.0015644396774155984,0.08509613251748872,112,0.26594901612983074,1.0,1.0,1.0
Log-Euclidean mechanism,23,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.01,0.09731279436770593,0.08815313219213225,0.08704988220834667,0.12711045117131686,0.002546431770044743,0.08560670042208751,112,0.33123691499291785,1.0172230572615084,1.0059998955239695,1.6276957218646886
Log-Euclidean mechanism,23,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09321306730269452,0.08237995813631924,0.08244445019964322,0.12084054129620887,0.0018715897319751993,0.08050836840434403,112,0.2993920844754858,0.9506048258144688,0.9460872782649454,1.1963323092565656
Log-Euclidean mechanism,23,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.0932370549283405,0.08150696032307332,0.07972812027876873,0.11752858162347546,0.0018603285414998557,0.07964663178157345,112,0.30820402144493,0.9405310657280193,0.9359606532671118,1.189134083183735
Log-Euclidean mechanism,23,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09538540410051112,0.0837612902610002,0.08170621942535737,0.11982249484761417,0.0018404801705697376,0.08192081009043048,112,0.3155925515952595,0.9665443942905951,0.9626854672107964,1.1764468756060629
Log-Euclidean mechanism,24,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.09459259213421381,0.09368573974408172,,,0.0015910883021248389,0.0920946514419569,112,0.18588239175646004,1.0,1.0,1.0
Log-Euclidean mechanism,24,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.09136730928047378,0.0919546483251805,0.08456555191842473,0.1402257151339933,0.0020899864027269766,0.0898646619224535,112,0.28543023719688476,0.9815223595007097,0.975785895439228,1.313557770449244
Log-Euclidean mechanism,24,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08814108283440589,0.09070246369741881,0.081454944029581,0.13654519419053318,0.002024116518367299,0.08867834717905151,112,0.25952564948012774,0.968156561982515,0.9629044226845407,1.2721585066423826
Log-Euclidean mechanism,24,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08936328617894236,0.09016563250349577,0.08049248008657905,0.13603387819303778,0.0020366783674218465,0.08812895413607391,112,0.25949719682860617,0.9624264349067242,0.9569388966265604,1.2800536366849902
Log-Euclidean mechanism,24,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.0001,0.09030974083779253,0.0912145284856847,0.08216953967147479,0.13551659767402446,0.0016258273010021868,0.08958870118468253,112,0.26568480157343694,0.9736223328635976,0.9727894050518909,1.0218334826740636
Log-Euclidean mechanism,25,320,8,0.7,0.15,144,208,320,full,persistence,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,,0.08704668409979119,0.09180875575819655,,,0.0016201666741611656,0.09018858908403539,112,0.2333207164944776,1.0,1.0,1.0
Log-Euclidean mechanism,25,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.01,0.0890181403190948,0.10076453315979646,0.0933045517575694,0.14976325082236497,0.002576662325537119,0.09818787083425931,112,0.3310570628988925,1.0975481840227461,1.0886950536810194,1.5903686741804974
Log-Euclidean mechanism,25,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08618644822528806,0.09647238764864642,0.0892309800466697,0.151204394293135,0.0020135134943203444,0.09445887415432608,112,0.26785413063479724,1.050797245338264,1.0473483964397285,1.2427817004462411
Log-Euclidean mechanism,25,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,log_euclidean,44,36,3,3,10,8.0,0.03,0.05,20.0,,,0.001,0.08562386406837019,0.0962897603571544,0.09171184579159924,0.15600127571824274,0.0019970954940904152,0.094292664863064,112,0.2661689021259567,1.0488080310200456,1.0455054882298307,1.232648174993726
